City ID,City Name,Timezone,Weather Condition,Weather Description,Temperature,Feels Like,Max Temperature,Min Temperature,Humidity,Cloud Coverage,Visibility,Wind Speed,Wind Direction,Atmospheric Pressure (hPa),Sea Level Pressure (hPa),Ground Level Pressure (hPa),Sunrise Time (Local),Sunset Time (Local),Latitude,Longitude
5166516,Perrysburg,-4 UTC,Clouds,overcast clouds,23.64 °C,23.5 °C,25.08 °C,23.33 °C,55%,88%,9718 m,2.68 m/s,74°,1015,1015,993,06:18 AM,08:43 PM,41.557,-83.6272
5166537,Perryton,-4 UTC,Clouds,overcast clouds,22.28 °C,22.47 °C,22.28 °C,22.28 °C,73%,100%,10000 m,3.2 m/s,141°,1018,1018,984,06:15 AM,08:34 PM,40.1445,-82.201
5166791,Pioneer,-4 UTC,Clouds,overcast clouds,26.27 °C,26.27 °C,26.27 °C,26.27 °C,56%,100%,10000 m,3.13 m/s,103°,1015,1015,983,06:21 AM,08:47 PM,41.6801,-84.553
5166819,Piqua,-4 UTC,Rain,moderate rain,18.77 °C,18.74 °C,20.74 °C,17.94 °C,78%,100%,10000 m,6.15 m/s,144°,1016,1016,982,06:24 AM,08:42 PM,40.1448,-84.2424
5166865,Plain City,-4 UTC,Rain,light rain,19.55 °C,19.75 °C,20.21 °C,18.66 °C,84%,100%,10000 m,1.34 m/s,38°,1017,1017,983,06:20 AM,08:38 PM,40.1076,-83.2674
5166958,Pleasant Hill,-4 UTC,Rain,light rain,19.11 °C,19.03 °C,19.53 °C,17.81 °C,75%,100%,10000 m,1.79 m/s,31°,1016,1016,982,06:24 AM,08:42 PM,40.0517,-84.3444
5167166,Plymouth,-4 UTC,Clouds,overcast clouds,23.96 °C,24.03 °C,24.56 °C,23.35 °C,62%,100%,10000 m,6.3 m/s,179°,1017,1017,981,06:15 AM,08:38 PM,40.9956,-82.6671
5167196,Poland,-4 UTC,Clouds,overcast clouds,25.78 °C,25.56 °C,26.67 °C,25.4 °C,44%,99%,10000 m,0.45 m/s,158°,1018,1018,980,06:07 AM,08:30 PM,41.0242,-80.6148
5167259,Port Clinton,-4 UTC,Clouds,overcast clouds,21.05 °C,20.7 °C,23.95 °C,20.55 °C,57%,100%,10000 m,2.68 m/s,72°,1015,1015,996,06:15 AM,08:40 PM,41.512,-82.9377
5167284,Portage,-4 UTC,Clouds,overcast clouds,26.01 °C,26.01 °C,27.14 °C,25.24 °C,47%,89%,10000 m,1.34 m/s,132°,1018,1018,978,06:09 AM,08:33 PM,41.1667,-81.1998
5167293,Portage Lakes,-4 UTC,Clouds,broken clouds,25.48 °C,25.36 °C,26.59 °C,24.52 °C,49%,69%,10000 m,1.34 m/s,191°,1017,1017,979,06:11 AM,08:33 PM,41.0073,-81.5271
5167350,Powell,-4 UTC,Clouds,overcast clouds,19.31 °C,19.57 °C,20.26 °C,18.7 °C,87%,100%,10000 m,1.34 m/s,38°,1017,1017,986,06:19 AM,08:38 PM,40.1578,-83.0752
5167479,Prospect,-4 UTC,Rain,light rain,20.04 °C,20.16 °C,20.04 °C,20.04 °C,79%,100%,10000 m,6.53 m/s,151°,1017,1017,984,06:19 AM,08:39 PM,40.4503,-83.1885
5167737,Ravenna,-4 UTC,Clouds,overcast clouds,26.03 °C,26.03 °C,27.1 °C,25.2 °C,46%,87%,10000 m,1.34 m/s,132°,1018,1018,978,06:09 AM,08:33 PM,41.1576,-81.2421
5167903,Reminderville,-4 UTC,Clouds,overcast clouds,26.65 °C,26.65 °C,27.68 °C,25.63 °C,42%,96%,10000 m,2.24 m/s,150°,1018,1018,979,06:09 AM,08:34 PM,41.3459,-81.3951
5168025,Richfield,-4 UTC,Clouds,overcast clouds,25.81 °C,25.65 °C,27.16 °C,24.5 °C,46%,90%,10000 m,4 m/s,158°,1017,1017,980,06:10 AM,08:35 PM,41.2398,-81.6382
5168041,Richland,-4 UTC,Clouds,overcast clouds,23.66 °C,24.69 °C,23.66 °C,23.66 °C,100%,100%,10000 m,7.01 m/s,181°,1018,1018,974,06:15 AM,08:37 PM,40.7834,-82.5499
5168063,Richmond Heights,-4 UTC,Clouds,overcast clouds,27.42 °C,27.13 °C,28.09 °C,25.91 °C,39%,95%,10000 m,3.18 m/s,143°,1018,1018,987,06:09 AM,08:35 PM,41.5528,-81.5101
5168079,Richville,-4 UTC,Clouds,overcast clouds,23.98 °C,23.9 °C,25.62 °C,23.6 °C,56%,100%,10000 m,2.68 m/s,215°,1018,1018,980,06:11 AM,08:33 PM,40.7512,-81.4779
5168085,Richwood,-4 UTC,Rain,light rain,19.96 °C,20.07 °C,20.18 °C,19.02 °C,79%,100%,10000 m,6.58 m/s,152°,1017,1017,983,06:19 AM,08:39 PM,40.4264,-83.2969
5168225,Rittman,-4 UTC,Clouds,broken clouds,25.04 °C,25.09 °C,26.17 °C,23.95 °C,57%,73%,10000 m,1.79 m/s,135°,1017,1017,979,06:12 AM,08:34 PM,40.9781,-81.7821
5168341,Roaming Shores,-4 UTC,Clouds,broken clouds,22.3 °C,21.63 °C,22.3 °C,22.3 °C,40%,75%,10000 m,3.89 m/s,135°,1018,1018,984,06:06 AM,08:32 PM,41.6431,-80.8234
5168450,Rockford,-4 UTC,Rain,light rain,22.25 °C,22.18 °C,22.25 °C,22.17 °C,63%,100%,10000 m,6.26 m/s,104°,1014,1014,986,06:24 AM,08:45 PM,40.6878,-84.6466
5168451,Rockford,-4 UTC,Clouds,overcast clouds,23.65 °C,23.64 °C,23.88 °C,23.17 °C,60%,100%,10000 m,4.21 m/s,188°,1018,1018,982,06:11 AM,08:31 PM,40.477,-81.3084
5168491,Rocky River,-4 UTC,Clouds,overcast clouds,26.26 °C,26.26 °C,27.1 °C,25.34 °C,36%,100%,10000 m,1.18 m/s,124°,1017,1017,993,06:11 AM,08:36 PM,41.4756,-81.8393
5168673,Rossford,-4 UTC,Clouds,broken clouds,23.76 °C,23.6 °C,25.14 °C,23.39 °C,54%,77%,10000 m,0.45 m/s,296°,1016,1016,994,06:17 AM,08:43 PM,41.6098,-83.5644
5168837,Russells Point,-4 UTC,Clouds,overcast clouds,21.06 °C,21.23 °C,21.06 °C,21.06 °C,77%,100%,10000 m,6.02 m/s,146°,1017,1017,979,06:21 AM,08:42 PM,40.4712,-83.8927
5169130,Saint Clairsville,-4 UTC,Clouds,overcast clouds,22.31 °C,22.24 °C,24.06 °C,22.31 °C,63%,100%,10000 m,3.39 m/s,235°,1019,1019,979,06:10 AM,08:29 PM,40.0806,-80.9001
5169242,Saint Henry,-4 UTC,Clouds,overcast clouds,19.95 °C,20.35 °C,21.09 °C,19.5 °C,90%,100%,10000 m,6.71 m/s,146°,1016,1016,982,06:24 AM,08:44 PM,40.4175,-84.6397
5169796,Saint Marys,-4 UTC,Clouds,overcast clouds,21.21 °C,21.29 °C,21.3 °C,20.73 °C,73%,100%,10000 m,4.02 m/s,177°,1016,1016,984,06:23 AM,08:44 PM,40.5423,-84.3894
5170013,Saint Paris,-4 UTC,Rain,moderate rain,17.7 °C,17.88 °C,18.55 °C,17.16 °C,90%,100%,8131 m,4.97 m/s,140°,1017,1017,978,06:22 AM,08:41 PM,40.1284,-83.9597
5170511,Salem,-4 UTC,Clouds,overcast clouds,25.42 °C,25.3 °C,26.27 °C,24.64 °C,49%,100%,10000 m,3.08 m/s,174°,1018,1018,977,06:08 AM,08:31 PM,40.9009,-80.8568
5170610,Salineville,-4 UTC,Clouds,overcast clouds,25.27 °C,25.13 °C,26.31 °C,23.61 °C,49%,100%,10000 m,2.57 m/s,187°,1018,1018,977,06:09 AM,08:30 PM,40.6226,-80.8379
5170691,Sandusky,-4 UTC,Clouds,overcast clouds,20.51 °C,20.08 °C,20.51 °C,20.51 °C,56%,100%,10000 m,3.81 m/s,102°,1016,1016,995,06:14 AM,08:39 PM,41.4489,-82.708
5170698,Sandusky,-4 UTC,Clouds,overcast clouds,23.71 °C,23.6 °C,24.73 °C,23.25 °C,56%,100%,8222 m,5.13 m/s,160°,1015,1015,993,06:16 AM,08:41 PM,41.3501,-83.1332
5170795,Sawyerwood,-4 UTC,Clouds,broken clouds,25.7 °C,25.61 °C,27.09 °C,24.47 °C,49%,69%,10000 m,1.34 m/s,145°,1017,1017,979,06:10 AM,08:33 PM,41.0378,-81.4409
5171494,Scotch Ridge,-4 UTC,Clouds,overcast clouds,24.48 °C,24.45 °C,25.03 °C,23.27 °C,56%,100%,10000 m,5.15 m/s,153°,1016,1016,992,06:18 AM,08:42 PM,41.4026,-83.523
5171555,Sebring,-4 UTC,Clouds,overcast clouds,25.23 °C,25.24 °C,26.08 °C,24.89 °C,55%,98%,10000 m,3.75 m/s,185°,1018,1018,977,06:09 AM,08:31 PM,40.9228,-81.019
5171643,Seneca,-4 UTC,Clouds,overcast clouds,25.25 °C,25.37 °C,25.46 °C,23.51 °C,59%,100%,7726 m,6.63 m/s,175°,1015,1015,988,06:17 AM,08:40 PM,41.1167,-83.1166
5171657,Seven Hills,-4 UTC,Clouds,overcast clouds,26.22 °C,26.22 °C,27.53 °C,25.49 °C,45%,100%,10000 m,2.68 m/s,129°,1017,1017,986,06:10 AM,08:35 PM,41.3953,-81.6762
5171681,Seville,-4 UTC,Clouds,broken clouds,24.78 °C,24.8 °C,26.14 °C,23.97 °C,57%,72%,10000 m,1.79 m/s,135°,1017,1017,980,06:12 AM,08:35 PM,41.0101,-81.8624
5171728,Shaker Heights,-4 UTC,Clouds,overcast clouds,26.88 °C,26.87 °C,27.7 °C,25.27 °C,42%,100%,10000 m,3.58 m/s,223°,1017,1017,985,06:09 AM,08:35 PM,41.4739,-81.5371
5171854,Sheffield,-4 UTC,Clouds,overcast clouds,23.05 °C,22.9 °C,25.91 °C,22.77 °C,57%,100%,10000 m,3.19 m/s,120°,1017,1017,993,06:12 AM,08:37 PM,41.4212,-82.0963
5171856,Sheffield Lake,-4 UTC,Clouds,overcast clouds,21.61 °C,21.29 °C,25.47 °C,20.55 °C,56%,100%,10000 m,1.79 m/s,70°,1017,1017,995,06:12 AM,08:37 PM,41.4875,-82.1015
5171868,Shelby,-4 UTC,Clouds,overcast clouds,24.11 °C,25.19 °C,24.11 °C,23.14 °C,100%,100%,10000 m,6.86 m/s,178°,1017,1017,977,06:15 AM,08:38 PM,40.8815,-82.6618
5171871,Shelby,-4 UTC,Rain,moderate rain,19.13 °C,19.21 °C,20.95 °C,18.86 °C,81%,100%,10000 m,4.02 m/s,125°,1017,1017,980,06:23 AM,08:42 PM,40.3167,-84.1833
5172048,Shreve,-4 UTC,Clouds,overcast clouds,24.96 °C,25.08 °C,24.96 °C,24.96 °C,60%,100%,10000 m,6.21 m/s,188°,1017,1017,980,06:13 AM,08:35 PM,40.6815,-82.0218
5172078,Sidney,-4 UTC,Rain,moderate rain,18.71 °C,19.01 °C,21.14 °C,17.94 °C,91%,100%,10000 m,4.02 m/s,125°,1017,1017,980,06:23 AM,08:42 PM,40.2842,-84.1555
5172120,Silver Lake,-4 UTC,Clouds,broken clouds,26.38 °C,26.38 °C,27.19 °C,24.88 °C,45%,74%,10000 m,3.13 m/s,201°,1017,1017,980,06:10 AM,08:34 PM,41.1589,-81.4543
5172321,Smithville,-4 UTC,Clouds,overcast clouds,24.44 °C,24.48 °C,24.88 °C,23.76 °C,59%,86%,8952 m,0.89 m/s,174°,1017,1017,979,06:12 AM,08:34 PM,40.8623,-81.8618
5172387,Solon,-4 UTC,Clouds,overcast clouds,26.9 °C,26.94 °C,27.76 °C,25.59 °C,43%,100%,10000 m,3.58 m/s,223°,1018,1018,980,06:09 AM,08:34 PM,41.3898,-81.4412
5172425,South Amherst,-4 UTC,Clouds,overcast clouds,25.05 °C,25.15 °C,25.2 °C,22.56 °C,59%,100%,10000 m,4.4 m/s,131°,1017,1017,991,06:13 AM,08:37 PM,41.3559,-82.2538
5172460,South Canal,-4 UTC,Clouds,overcast clouds,26.25 °C,26.25 °C,26.85 °C,25.55 °C,45%,98%,10000 m,0.45 m/s,155°,1019,1019,982,06:08 AM,08:32 PM,41.1773,-80.9868
5172485,South Euclid,-4 UTC,Clouds,overcast clouds,27.21 °C,26.97 °C,27.94 °C,25.76 °C,39%,99%,10000 m,3.51 m/s,147°,1018,1018,986,06:09 AM,08:35 PM,41.5231,-81.5185
5172589,South Russell,-4 UTC,Clouds,overcast clouds,26.74 °C,26.77 °C,27.59 °C,25.42 °C,42%,100%,10000 m,3.58 m/s,223°,1018,1018,978,06:09 AM,08:34 PM,41.4314,-81.3654
5172710,Spencerville,-4 UTC,Clouds,overcast clouds,22.34 °C,22.27 °C,22.81 °C,21.28 °C,63%,100%,10000 m,6.45 m/s,156°,1015,1015,986,06:23 AM,08:44 PM,40.7089,-84.3536
5172848,Springville,-4 UTC,Clouds,overcast clouds,24.55 °C,24.65 °C,25.41 °C,24.3 °C,61%,100%,9981 m,5.55 m/s,162°,1016,1016,988,06:18 AM,08:41 PM,41.0098,-83.3866
5172936,Stark,-4 UTC,Clouds,overcast clouds,24.78 °C,24.78 °C,26.11 °C,23.67 °C,56%,95%,10000 m,0.45 m/s,160°,1018,1018,979,06:10 AM,08:32 PM,40.8167,-81.3665
5173048,Steubenville,-4 UTC,Clouds,overcast clouds,23.67 °C,23.32 °C,25.41 °C,23.01 °C,47%,100%,10000 m,0.89 m/s,275°,1019,1019,980,06:09 AM,08:28 PM,40.3698,-80.634
5173158,Stony Prairie,-4 UTC,Clouds,overcast clouds,23.67 °C,23.55 °C,24.71 °C,22.14 °C,56%,100%,8311 m,3.13 m/s,108°,1015,1015,993,06:16 AM,08:41 PM,41.3514,-83.1552
5173160,Stony Ridge,-4 UTC,Clouds,overcast clouds,23.72 °C,23.64 °C,23.87 °C,23.21 °C,57%,98%,9409 m,1.34 m/s,86°,1016,1016,993,06:17 AM,08:43 PM,41.5103,-83.5071
5173171,Stow,-4 UTC,Clouds,broken clouds,26.32 °C,26.32 °C,27.13 °C,24.81 °C,45%,74%,10000 m,3.13 m/s,201°,1017,1017,980,06:10 AM,08:34 PM,41.1595,-81.4404
5173189,Strasburg,-4 UTC,Clouds,overcast clouds,24.09 °C,24.07 °C,24.31 °C,23.55 °C,58%,100%,10000 m,5.9 m/s,188°,1018,1018,981,06:12 AM,08:32 PM,40.5948,-81.5268
5173210,Streetsboro,-4 UTC,Clouds,overcast clouds,26.24 °C,26.24 °C,27.43 °C,25.38 °C,44%,85%,10000 m,0.89 m/s,150°,1018,1018,978,06:09 AM,08:33 PM,41.2392,-81.3459
5173237,Strongsville,-4 UTC,Clouds,overcast clouds,25.53 °C,25.5 °C,26.79 °C,24.58 °C,52%,100%,10000 m,1.34 m/s,162°,1017,1017,985,06:11 AM,08:35 PM,41.3145,-81.8357
5173256,Struthers,-4 UTC,Clouds,overcast clouds,25.99 °C,25.99 °C,26.77 °C,25.49 °C,45%,99%,10000 m,0.45 m/s,137°,1018,1018,980,06:07 AM,08:30 PM,41.0526,-80.6078
5173264,Stryker,-4 UTC,Clouds,overcast clouds,26.22 °C,26.22 °C,26.22 °C,26.22 °C,52%,95%,10000 m,5.77 m/s,146°,1015,1015,989,06:21 AM,08:46 PM,41.5037,-84.4141
5173354,Sugarcreek,-4 UTC,Clouds,overcast clouds,24.14 °C,24.12 °C,24.19 °C,23.48 °C,58%,100%,10000 m,6.03 m/s,195°,1018,1018,981,06:12 AM,08:33 PM,40.5031,-81.641
5173386,Summit,-4 UTC,Clouds,broken clouds,26.52 °C,26.52 °C,27.15 °C,24.84 °C,46%,70%,10000 m,1.34 m/s,213°,1017,1017,979,06:10 AM,08:34 PM,41.1167,-81.5332
5173412,Sunbury,-4 UTC,Clouds,overcast clouds,19.04 °C,18.98 °C,19.66 °C,18.61 °C,76%,100%,10000 m,5.14 m/s,141°,1017,1017,981,06:18 AM,08:37 PM,40.2426,-82.8591
5173514,Swanton,-4 UTC,Clouds,overcast clouds,24 °C,23.87 °C,24.95 °C,23.23 °C,54%,98%,10000 m,5.36 m/s,132°,1016,1016,991,06:19 AM,08:44 PM,41.5887,-83.8911
5173572,Sylvania,-4 UTC,Clouds,broken clouds,23.51 °C,23.22 °C,24.41 °C,23.26 °C,50%,68%,10000 m,1.34 m/s,79°,1016,1016,992,06:18 AM,08:44 PM,41.7189,-83.713
5173623,Tallmadge,-4 UTC,Clouds,broken clouds,26.24 °C,26.24 °C,27.12 °C,24.64 °C,46%,70%,10000 m,3.13 m/s,201°,1017,1017,979,06:10 AM,08:33 PM,41.1015,-81.4418
5173930,Tiffin,-4 UTC,Clouds,overcast clouds,25.23 °C,25.38 °C,25.53 °C,23.58 °C,60%,100%,8780 m,6.41 m/s,174°,1015,1015,989,06:17 AM,08:40 PM,41.1145,-83.178
5173962,Tiltonsville,-4 UTC,Clouds,overcast clouds,24.14 °C,24.25 °C,25.14 °C,23.39 °C,63%,100%,10000 m,3.56 m/s,244°,1019,1019,981,06:09 AM,08:28 PM,40.1667,-80.6998
5174035,Toledo,-4 UTC,Clouds,broken clouds,23.79 °C,23.58 °C,23.95 °C,23.36 °C,52%,67%,10000 m,0.45 m/s,296°,1016,1016,994,06:17 AM,08:43 PM,41.6639,-83.5552
5174095,Toronto,-4 UTC,Clouds,overcast clouds,25.17 °C,24.89 °C,26.56 °C,24.61 °C,44%,100%,10000 m,0.89 m/s,275°,1018,1018,979,06:08 AM,08:28 PM,40.4642,-80.6009
5174358,Troy,-4 UTC,Rain,moderate rain,18.77 °C,18.84 °C,19.73 °C,17.89 °C,82%,100%,7912 m,5.74 m/s,145°,1016,1016,983,06:24 AM,08:42 PM,40.0395,-84.2033
5174418,Trumbull,-4 UTC,Clouds,overcast clouds,26.26 °C,26.26 °C,27.03 °C,25.62 °C,41%,100%,10000 m,3.01 m/s,147°,1019,1019,983,06:07 AM,08:31 PM,41.3167,-80.7665
5174495,Tuscarawas,-4 UTC,Clouds,overcast clouds,23.93 °C,23.95 °C,24.47 °C,23.76 °C,60%,99%,10000 m,1.34 m/s,130°,1018,1018,982,06:12 AM,08:31 PM,40.3948,-81.4071
5174499,Tuscarawas,-4 UTC,Clouds,overcast clouds,23.93 °C,23.92 °C,24.23 °C,23.52 °C,59%,99%,10000 m,1.34 m/s,130°,1018,1018,982,06:12 AM,08:32 PM,40.4501,-81.4665
5174550,Twinsburg,-4 UTC,Clouds,overcast clouds,26.71 °C,26.8 °C,27.76 °C,25.46 °C,43%,93%,10000 m,2.24 m/s,150°,1018,1018,980,06:09 AM,08:34 PM,41.3126,-81.4401
5174585,Uhrichsville,-4 UTC,Clouds,overcast clouds,24.14 °C,24.18 °C,24.45 °C,23.75 °C,60%,99%,10000 m,4.04 m/s,195°,1018,1018,982,06:11 AM,08:31 PM,40.3931,-81.3465
5174660,Union City,-4 UTC,Rain,light rain,19.38 °C,19.57 °C,19.38 °C,19.25 °C,84%,100%,10000 m,2.68 m/s,120°,1016,1016,977,06:26 AM,08:45 PM,40.1995,-84.8052
5174669,Union,-4 UTC,Rain,light rain,19.63 °C,19.66 °C,20.01 °C,18.85 °C,77%,100%,10000 m,5.93 m/s,146°,1017,1017,980,06:20 AM,08:39 PM,40.3001,-83.3833
5174747,Uniontown,-4 UTC,Clouds,broken clouds,25.43 °C,25.39 °C,26.47 °C,23.94 °C,52%,73%,10000 m,1.34 m/s,145°,1017,1017,978,06:10 AM,08:33 PM,40.9751,-81.4082
5174830,University Heights,-4 UTC,Clouds,overcast clouds,27.01 °C,26.92 °C,27.75 °C,25.57 °C,41%,100%,10000 m,3.5 m/s,149°,1018,1018,986,06:09 AM,08:35 PM,41.4978,-81.5374
5174870,Upper Sandusky,-4 UTC,Clouds,overcast clouds,22.73 °C,22.78 °C,22.73 °C,22.73 °C,66%,100%,7117 m,6.92 m/s,160°,1016,1016,986,06:18 AM,08:40 PM,40.8273,-83.2813
5174897,Urbana,-4 UTC,Rain,light rain,18.26 °C,18.47 °C,18.47 °C,17.78 °C,89%,100%,7434 m,4.59 m/s,135°,1017,1017,977,06:22 AM,08:40 PM,40.1084,-83.7524
5174913,Utica,-4 UTC,Clouds,overcast clouds,19.31 °C,19.2 °C,19.31 °C,19.31 °C,73%,100%,10000 m,3.7 m/s,144°,1018,1018,980,06:16 AM,08:35 PM,40.2342,-82.4513
5174958,Valley View,-4 UTC,Clouds,overcast clouds,26.91 °C,26.9 °C,27.89 °C,25.86 °C,42%,100%,10000 m,2.68 m/s,129°,1017,1017,985,06:10 AM,08:35 PM,41.3878,-81.6046
5175072,Vermilion,-4 UTC,Clouds,overcast clouds,25.48 °C,25.62 °C,25.57 °C,20.57 °C,59%,100%,10000 m,4.38 m/s,105°,1017,1017,993,06:13 AM,08:38 PM,41.422,-82.3646
5175079,Van Wert,-4 UTC,Clouds,overcast clouds,22.23 °C,22.31 °C,22.29 °C,22.21 °C,69%,100%,6749 m,7.15 m/s,142°,1014,1014,988,06:23 AM,08:45 PM,40.8695,-84.5841
5175080,Vermilion-on-the-Lake,-4 UTC,Clouds,overcast clouds,24.65 °C,24.71 °C,25.56 °C,20.56 °C,59%,100%,10000 m,4.32 m/s,108°,1017,1017,993,06:13 AM,08:38 PM,41.4284,-82.3238
5175092,Versailles,-4 UTC,Rain,light rain,20.2 °C,20.42 °C,20.48 °C,18.96 °C,82%,100%,10000 m,6.75 m/s,147°,1016,1016,980,06:24 AM,08:43 PM,40.2225,-84.4844
5175496,Wadsworth,-4 UTC,Clouds,broken clouds,24.91 °C,24.84 °C,26.3 °C,23.75 °C,53%,73%,10000 m,1.79 m/s,135°,1017,1017,979,06:11 AM,08:34 PM,41.0256,-81.7299
5175531,Wakeman,-4 UTC,Clouds,overcast clouds,25.02 °C,25.12 °C,25.06 °C,23.61 °C,59%,100%,10000 m,2.24 m/s,190°,1017,1017,988,06:13 AM,08:38 PM,41.2545,-82.3996
5175538,Walbridge,-4 UTC,Clouds,broken clouds,23.77 °C,23.66 °C,25.11 °C,23.28 °C,56%,84%,10000 m,1.34 m/s,86°,1016,1016,994,06:17 AM,08:43 PM,41.5878,-83.4933
5175655,Walton Hills,-4 UTC,Clouds,overcast clouds,26.49 °C,26.49 °C,27.36 °C,25.32 °C,42%,99%,10000 m,1.79 m/s,130°,1018,1018,983,06:10 AM,08:35 PM,41.3656,-81.5612
5175670,Wapakoneta,-4 UTC,Clouds,overcast clouds,21.55 °C,21.64 °C,22.66 °C,20.66 °C,72%,100%,10000 m,6.54 m/s,153°,1016,1016,984,06:22 AM,08:43 PM,40.5678,-84.1936
5175726,Warrensville Heights,-4 UTC,Clouds,overcast clouds,26.85 °C,26.85 °C,27.73 °C,25.31 °C,42%,100%,10000 m,3.58 m/s,223°,1017,1017,985,06:10 AM,08:35 PM,41.4351,-81.5362
5175847,Waterville,-4 UTC,Clouds,overcast clouds,24.17 °C,24.1 °C,25.13 °C,23.38 °C,56%,100%,8411 m,2.24 m/s,38°,1016,1016,992,06:18 AM,08:43 PM,41.5009,-83.7183
5175865,Warren,-4 UTC,Clouds,overcast clouds,26.42 °C,26.42 °C,26.96 °C,25.66 °C,44%,100%,10000 m,3.01 m/s,154°,1019,1019,983,06:07 AM,08:31 PM,41.2376,-80.8184
5175877,Wauseon,-4 UTC,Clouds,overcast clouds,26.12 °C,26.12 °C,26.12 °C,26.12 °C,50%,92%,10000 m,2.68 m/s,112°,1015,1015,990,06:20 AM,08:45 PM,41.5492,-84.1416
5175898,Wayne,-4 UTC,Clouds,overcast clouds,24.33 °C,24.39 °C,24.77 °C,23.7 °C,60%,90%,8957 m,0.89 m/s,174°,1017,1017,979,06:12 AM,08:34 PM,40.8334,-81.8832
5176023,Wellington,-4 UTC,Clouds,overcast clouds,24.38 °C,24.47 °C,25.06 °C,23.61 °C,61%,99%,10000 m,1.79 m/s,136°,1018,1018,983,06:13 AM,08:37 PM,41.1689,-82.2179
5176047,Wellsville,-4 UTC,Clouds,overcast clouds,25.97 °C,25.97 °C,26.52 °C,24.57 °C,47%,100%,10000 m,2.74 m/s,157°,1018,1018,978,06:08 AM,08:29 PM,40.6028,-80.649
5176266,West Hill,-4 UTC,Clouds,overcast clouds,27.11 °C,26.84 °C,27.77 °C,25.53 °C,38%,100%,10000 m,2.98 m/s,150°,1019,1019,981,06:06 AM,08:30 PM,41.2328,-80.5192
5176283,West Lafayette,-4 UTC,Clouds,overcast clouds,22.78 °C,22.81 °C,23.86 °C,22.78 °C,65%,100%,10000 m,3.16 m/s,192°,1018,1018,985,06:13 AM,08:33 PM,40.2753,-81.751
5176304,West Liberty,-4 UTC,Rain,moderate rain,19.4 °C,19.54 °C,19.4 °C,18.38 °C,82%,100%,5057 m,4.93 m/s,138°,1017,1017,976,06:21 AM,08:41 PM,40.2523,-83.7558
5176378,West Salem,-4 UTC,Clouds,overcast clouds,23.87 °C,23.83 °C,24.59 °C,23.38 °C,58%,86%,10000 m,2.24 m/s,113°,1018,1018,979,06:13 AM,08:36 PM,40.9714,-82.1099
5176423,West Unity,-4 UTC,Clouds,overcast clouds,26.08 °C,26.08 °C,26.45 °C,26.08 °C,49%,97%,10000 m,5.08 m/s,134°,1015,1015,987,06:21 AM,08:47 PM,41.5862,-84.435
5176472,Westerville,-4 UTC,Clouds,overcast clouds,19.23 °C,19.48 °C,20.13 °C,18.55 °C,87%,100%,9979 m,4.9 m/s,139°,1017,1017,984,06:18 AM,08:37 PM,40.1262,-82.9291
5176490,Westfield Center,-4 UTC,Clouds,broken clouds,24.43 °C,24.42 °C,25.98 °C,23.81 °C,57%,74%,10000 m,1.79 m/s,135°,1017,1017,980,06:12 AM,08:35 PM,41.0264,-81.9332
5176517,Westlake,-4 UTC,Clouds,overcast clouds,23.38 °C,23.26 °C,26.34 °C,22.68 °C,57%,100%,10000 m,1.66 m/s,104°,1017,1017,994,06:11 AM,08:36 PM,41.4553,-81.9179
5176550,Weston,-4 UTC,Clouds,overcast clouds,24.84 °C,24.87 °C,24.99 °C,23.23 °C,57%,100%,10000 m,6.02 m/s,158°,1016,1016,992,06:19 AM,08:43 PM,41.3448,-83.7972
5176713,Whitehouse,-4 UTC,Clouds,overcast clouds,24.22 °C,24.16 °C,25.04 °C,23.28 °C,56%,99%,9401 m,2.24 m/s,38°,1016,1016,992,06:18 AM,08:44 PM,41.5189,-83.8038
5176759,Wickliffe,-4 UTC,Clouds,overcast clouds,27.52 °C,27.09 °C,28.27 °C,27.2 °C,37%,85%,10000 m,2.92 m/s,137°,1018,1018,987,06:09 AM,08:35 PM,41.6053,-81.4535
5176830,Willard,-4 UTC,Clouds,overcast clouds,24.34 °C,24.4 °C,24.66 °C,23.45 °C,60%,100%,10000 m,6.42 m/s,178°,1017,1017,984,06:15 AM,08:38 PM,41.0531,-82.7263
5176872,Williams,-4 UTC,Clouds,overcast clouds,26.32 °C,26.32 °C,26.32 °C,26.32 °C,51%,100%,10000 m,5.45 m/s,135°,1015,1015,986,06:21 AM,08:47 PM,41.55,-84.5833
5176937,Willoughby,-4 UTC,Clouds,broken clouds,27.77 °C,27.34 °C,28.47 °C,27.73 °C,38%,74%,10000 m,2.47 m/s,123°,1018,1018,989,06:08 AM,08:35 PM,41.6398,-81.4065
5176942,Willoughby Hills,-4 UTC,Clouds,overcast clouds,27.53 °C,27.1 °C,28.3 °C,26.85 °C,37%,85%,10000 m,3.09 m/s,140°,1018,1018,986,06:09 AM,08:35 PM,41.5984,-81.4184
5177007,Willowick,-4 UTC,Clouds,broken clouds,27.76 °C,27.34 °C,28.45 °C,27.71 °C,38%,76%,10000 m,2.2 m/s,108°,1018,1018,991,06:09 AM,08:35 PM,41.6331,-81.4687
5177082,Windham,-4 UTC,Clouds,overcast clouds,26.23 °C,26.23 °C,26.81 °C,25.49 °C,44%,98%,10000 m,3.58 m/s,105°,1019,1019,981,06:08 AM,08:32 PM,41.2351,-81.0493
